name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q9BXP5|67|S|21,5,Q9BXP5,S,67,21,SRRT
Q9UQ35|866|T|21,5,Q9UQ35,T,866,21,SRRM2
Q13573|232|S|21,5,Q13573,S,232,21,SNW1
Q86YP4|114|S|21,5,Q86YP4,S,114,21,GATAD2A
P02545|390|S|21,5,P02545,S,390,21,LMNA
Q9Y2X3|514|S|21,5,Q9Y2X3,S,514,21,NOP58
Q9UQ35|1455|S|21,5,Q9UQ35,S,1455,21,SRRM2
Q9NYF8|512|S|21,5,Q9NYF8,S,512,21,BCLAF1
Q9UQ35|353|S|21,5,Q9UQ35,S,353,21,SRRM2
Q15149|4385|S|21,5,Q15149,S,4385,21,PLEC
Q6PKG0|548|S|21,5,Q6PKG0,S,548,21,LARP1
Q8IYB3|616|S|21,5,Q8IYB3,S,616,21,SRRM1
Q8NE71|108|T|21,5,Q8NE71,T,108,21,ABCF1
Q9NYV4|681|S|21,5,Q9NYV4,S,681,21,CDK12
O75475|273|S|21,5,O75475,S,273,21,PSIP1
O95684|160|S|21,5,O95684,S,160,21,CEP43
O43159|62|S|21,5,O43159,S,62,21,RRP8
Q641Q2|619|S|21,5,Q641Q2,S,619,21,WASHC2A
Q9NXG2|86|S|21,5,Q9NXG2,S,86,21,THUMPD1
O15027|1069|S|21,5,O15027,S,1069,21,SEC16A
Q9Y2W1|248|S|21,5,Q9Y2W1,S,248,21,THRAP3
Q9UQ35|1463|S|21,5,Q9UQ35,S,1463,21,SRRM2
Q9H1E3|181|S|21,5,Q9H1E3,S,181,21,NUCKS1
Q9H0D6|473|S|21,5,Q9H0D6,S,473,21,XRN2
P60468|13|S|21,5,P60468,S,13,21,SEC61B
P60468|14|S|21,5,P60468,S,14,21,SEC61B
Q13523|142|S|21,5,Q13523,S,142,21,PRP4K
P49916|210|S|21,5,P49916,S,210,21,LIG3
Q96B36|212|S|21,5,Q96B36,S,212,21,AKT1S1
Q9H0D6|470|S|21,5,Q9H0D6,S,470,21,XRN2
Q14160|1309|S|21,5,Q14160,S,1309,21,SCRIB
P35221|641|S|21,5,P35221,S,641,21,CTNNA1
P42166|67|S|21,5,P42166,S,67,21,TMPO
Q15365|173|S|21,5,Q15365,S,173,21,PCBP1
O60841|135|S|21,5,O60841,S,135,21,EIF5B
Q15637|80|S|21,5,Q15637,S,80,21,SF1
Q9Y2X3|502|S|21,5,Q9Y2X3,S,502,21,NOP58
P23396|220|T|21,5,P23396,T,220,21,RPS3
Q9UQ35|2449|S|21,5,Q9UQ35,S,2449,21,SRRM2
O75822|11|S|21,5,O75822,S,11,21,EIF3J
P42166|66|S|21,5,P42166,S,66,21,TMPO
Q9UQ35|2132|S|21,5,Q9UQ35,S,2132,21,SRRM2
P08238|255|S|21,5,P08238,S,255,21,HSP90AB1
P04792|82|S|21,5,P04792,S,82,21,HSPB1
P06748|70|S|21,5,P06748,S,70,21,NPM1
Q9Y520|878|S|21,5,Q9Y520,S,878,21,PRRC2C
Q96PK6|206|T|21,5,Q96PK6,T,206,21,RBM14
Q9UK58|335|S|21,5,Q9UK58,S,335,21,CCNL1
Q9H1E3|179|T|21,5,Q9H1E3,T,179,21,NUCKS1
Q13523|144|S|21,5,Q13523,S,144,21,PRP4K
