name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q9NZT2|577|S|21,30,Q9NZT2,S,577,21,OGFR
Q8WVC0|300|S|21,30,Q8WVC0,S,300,21,LEO1
Q9NZT2|581|T|21,30,Q9NZT2,T,581,21,OGFR
Q5C9Z4|317|S|21,30,Q5C9Z4,S,317,21,NOM1
Q9BYW2|1415|S|21,30,Q9BYW2,S,1415,21,SETD2
Q9UQ35|1616|S|21,30,Q9UQ35,S,1616,21,SRRM2
Q9Y5J1|210|S|21,30,Q9Y5J1,S,210,21,UTP18
Q9NYF8|283|R|7,30,Q9NYF8,R,283,7,BCLAF1
Q9NQC3|182|S|21,30,Q9NQC3,S,182,21,RTN4
Q76FK4|888|T|21,30,Q76FK4,T,888,21,NOL8
Q8WVC0|238|S|21,30,Q8WVC0,S,238,21,LEO1
Q9UQ35|1101|S|21,30,Q9UQ35,S,1101,21,SRRM2
Q8WVC0|608|S|21,30,Q8WVC0,S,608,21,LEO1
Q96JM3|284|S|21,30,Q96JM3,S,284,21,CHAMP1
O60841|190|S|21,30,O60841,S,190,21,EIF5B
Q9NZT2|585|S|21,30,Q9NZT2,S,585,21,OGFR
Q96ST2|287|S|21,30,Q96ST2,S,287,21,IWS1
Q9NQC3|181|S|21,30,Q9NQC3,S,181,21,RTN4
Q9NYF8|282|S|21,30,Q9NYF8,S,282,21,BCLAF1
Q8WVC0|294|S|21,30,Q8WVC0,S,294,21,LEO1
Q5C9Z4|321|S|21,30,Q5C9Z4,S,321,21,NOM1
P29966|145|S|21,30,P29966,S,145,21,MARCKS
Q9BVJ6|29|S|21,30,Q9BVJ6,S,29,21,UTP14A
Q96ST2|289|S|21,30,Q96ST2,S,289,21,IWS1
Q9NZT2|579|S|21,30,Q9NZT2,S,579,21,OGFR
Q9UQ35|1099|S|21,30,Q9UQ35,S,1099,21,SRRM2
Q8WVC0|607|S|21,30,Q8WVC0,S,607,21,LEO1
Q7Z4V5|370|S|21,30,Q7Z4V5,S,370,21,HDGFL2
Q9UQ35|1620|S|21,30,Q9UQ35,S,1620,21,SRRM2
Q14527|400|S|21,30,Q14527,S,400,21,HLTF
Q9Y5J1|205|S|21,30,Q9Y5J1,S,205,21,UTP18
Q9NYF8|285|S|21,30,Q9NYF8,S,285,21,BCLAF1
Q9UQ35|1550|S|21,30,Q9UQ35,S,1550,21,SRRM2
Q9BYW2|1417|S|21,30,Q9BYW2,S,1417,21,SETD2
Q9Y5J1|206|S|21,30,Q9Y5J1,S,206,21,UTP18
Q9BVJ6|31|S|21,30,Q9BVJ6,S,31,21,UTP14A
Q8IZP2|75|S|21,30,Q8IZP2,S,75,21,ST13P4
P16070|697|S|21,30,P16070,S,697,21,CD44
Q9NQC3|184|S|21,30,Q9NQC3,S,184,21,RTN4
Q14527|397|S|21,30,Q14527,S,397,21,HLTF
Q86UP2|77|S|21,30,Q86UP2,S,77,21,KTN1
O60841|182|S|21,30,O60841,S,182,21,EIF5B
Q5C9Z4|320|S|21,30,Q5C9Z4,S,320,21,NOM1
Q9NYF8|287|S|21,30,Q9NYF8,S,287,21,BCLAF1
Q8IZP2|72|S|21,30,Q8IZP2,S,72,21,ST13P4
Q9UQ35|2693|Y|21,30,Q9UQ35,Y,2693,21,SRRM2
Q8WVC0|296|S|21,30,Q8WVC0,S,296,21,LEO1
Q9BTC0|805|S|21,30,Q9BTC0,S,805,21,DIDO1
Q96JM3|286|S|21,30,Q96JM3,S,286,21,CHAMP1
Q9UQ35|1621|S|21,30,Q9UQ35,S,1621,21,SRRM2
Q76FK4|890|S|21,30,Q76FK4,S,890,21,NOL8
Q9UQ35|1103|S|21,30,Q9UQ35,S,1103,21,SRRM2
Q9NYF8|281|S|21,30,Q9NYF8,S,281,21,BCLAF1
Q9UQ35|2692|S|21,30,Q9UQ35,S,2692,21,SRRM2
P52701|256|S|21,30,P52701,S,256,21,MSH6
Q8WVC0|229|S|21,30,Q8WVC0,S,229,21,LEO1
Q8IZP2|71|S|21,30,Q8IZP2,S,71,21,ST13P4
Q9NYF8|290|S|21,30,Q9NYF8,S,290,21,BCLAF1
Q7Z4V5|369|S|21,30,Q7Z4V5,S,369,21,HDGFL2
Q9BTC0|809|S|21,30,Q9BTC0,S,809,21,DIDO1
O60841|186|S|21,30,O60841,S,186,21,EIF5B
Q9UQ35|1102|S|21,30,Q9UQ35,S,1102,21,SRRM2
Q14527|398|S|21,30,Q14527,S,398,21,HLTF
Q9UQ35|2694|S|21,30,Q9UQ35,S,2694,21,SRRM2
P52701|252|S|21,30,P52701,S,252,21,MSH6
Q8ND56|178|S|21,30,Q8ND56,S,178,21,LSM14A
Q8WVC0|610|S|21,30,Q8WVC0,S,610,21,LEO1
O60841|183|S|21,30,O60841,S,183,21,EIF5B
P98175|738|S|21,30,P98175,S,738,21,RBM10
