name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
P10636|717|S|21,23,P10636,S,717,21,MAPT
Q96ST2|252|S|21,23,Q96ST2,S,252,21,IWS1
O75676|347|S|21,23,O75676,S,347,21,RPS6KA4
P11387|111|S|21,23,P11387,S,111,21,TOP1
Q8WWY3|450|S|21,23,Q8WWY3,S,450,21,PRPF31
P51636|20|S|21,23,P51636,S,20,21,CAV2
Q96J02|240|S|21,23,Q96J02,S,240,21,ITCH
Q9UKV3|216|S|21,23,Q9UKV3,S,216,21,ACIN1
Q8ND56|183|S|21,23,Q8ND56,S,183,21,LSM14A
Q9H307|381|S|21,23,Q9H307,S,381,21,PNN
Q15149|4622|S|21,23,Q15149,S,4622,21,PLEC
Q13428|1111|S|21,23,Q13428,S,1111,21,TCOF1
Q8WWY3|451|S|21,23,Q8WWY3,S,451,21,PRPF31
P33527|917|S|21,23,P33527,S,917,21,ABCC1
Q4KMP7|658|S|21,23,Q4KMP7,S,658,21,TBC1D10B
P11387|10|S|21,23,P11387,S,10,21,TOP1
Q6WCQ1|292|S|21,23,Q6WCQ1,S,292,21,MPRIP
Q6WCQ1|220|S|21,23,Q6WCQ1,S,220,21,MPRIP
Q92614|1070|S|21,23,Q92614,S,1070,21,MYO18A
P22059|351|S|21,23,P22059,S,351,21,OSBP
P33527|918|S|21,23,P33527,S,918,21,ABCC1
Q9BPY3|3|S|21,23,Q9BPY3,S,3,21,FAM118B
P10636|720|T|21,23,P10636,T,720,21,MAPT
Q9BPY3|9|S|21,23,Q9BPY3,S,9,21,FAM118B
Q15424|195|S|21,23,Q15424,S,195,21,SAFB
Q9BPY3|6|S|21,23,Q9BPY3,S,6,21,FAM118B
O00567|570|S|21,23,O00567,S,570,21,NOP56
P51636|23|S|21,23,P51636,S,23,21,CAV2
Q92614|1076|S|21,23,Q92614,S,1076,21,MYO18A
P52948|623|S|21,23,P52948,S,623,21,NUP98
Q15149|4623|T|21,23,Q15149,T,4623,21,PLEC
Q6PJG2|709|S|21,23,Q6PJG2,S,709,21,MIDEAS
Q15424|197|S|21,23,Q15424,S,197,21,SAFB
Q27J81|1147|S|21,23,Q27J81,S,1147,21,INF2
Q6WCQ1|224|S|21,23,Q6WCQ1,S,224,21,MPRIP
P08670|458|T|21,23,P08670,T,458,21,VIM
Q99543|60|S|21,23,Q99543,S,60,21,DNAJC2
Q9UKV3|478|S|21,23,Q9UKV3,S,478,21,ACIN1
P10636|713|S|21,23,P10636,S,713,21,MAPT
P10636|721|S|21,23,P10636,S,721,21,MAPT
Q9H501|657|S|21,23,Q9H501,S,657,21,ESF1
Q15149|4630|S|21,23,Q15149,S,4630,21,PLEC
Q9Y6M1|164|S|21,23,Q9Y6M1,S,164,21,IGF2BP2
Q63ZY3|171|S|21,23,Q63ZY3,S,171,21,KANK2
Q8ND56|182|S|21,23,Q8ND56,S,182,21,LSM14A
Q9Y5K6|510|S|21,23,Q9Y5K6,S,510,21,CD2AP
Q9Y5K6|514|S|21,23,Q9Y5K6,S,514,21,CD2AP
Q99543|63|S|21,23,Q99543,S,63,21,DNAJC2
Q96TC7|50|S|21,23,Q96TC7,S,50,21,RMDN3
Q9H6Z4|124|T|21,23,Q9H6Z4,T,124,21,RANBP3
O95819|805|S|21,23,O95819,S,805,21,MAP4K4
Q4KMP7|661|S|21,23,Q4KMP7,S,661,21,TBC1D10B
Q63ZY3|172|S|21,23,Q63ZY3,S,172,21,KANK2
Q15751|1521|S|21,23,Q15751,S,1521,21,HERC1
Q15149|4626|S|21,23,Q15149,S,4626,21,PLEC
Q92614|1068|S|21,23,Q92614,S,1068,21,MYO18A
Q6WCQ1|226|S|21,23,Q6WCQ1,S,226,21,MPRIP
Q6WCQ1|289|S|21,23,Q6WCQ1,S,289,21,MPRIP
P49585|343|S|21,23,P49585,S,343,21,PCYT1A
P17096|9|S|21,23,P17096,S,9,21,HMGA1
Q99733|12|S|21,23,Q99733,S,12,21,NAP1L4
Q8IWS0|145|S|21,23,Q8IWS0,S,145,21,PHF6
Q09666|5731|S|21,23,Q09666,S,5731,21,AHNAK
Q15149|4389|S|21,23,Q15149,S,4389,21,PLEC
Q09666|5793|S|21,23,Q09666,S,5793,21,AHNAK
Q7L014|804|S|21,23,Q7L014,S,804,21,DDX46
O00567|569|S|21,23,O00567,S,569,21,NOP56
Q12929|662|S|21,23,Q12929,S,662,21,EPS8
Q13586|660|S|21,23,Q13586,S,660,21,STIM1
Q92614|1067|S|21,23,Q92614,S,1067,21,MYO18A
Q92614|1069|S|21,23,Q92614,S,1069,21,MYO18A
Q09666|5841|S|21,23,Q09666,S,5841,21,AHNAK
P46821|1016|S|21,23,P46821,S,1016,21,MAP1B
Q9C0C2|1385|S|21,23,Q9C0C2,S,1385,21,TNKS1BP1
Q86SQ0|418|S|21,23,Q86SQ0,S,418,21,PHLDB2
Q9Y5S2|1690|S|21,23,Q9Y5S2,S,1690,21,CDC42BPB
Q15424|196|S|21,23,Q15424,S,196,21,SAFB
Q6PJG2|700|S|21,23,Q6PJG2,S,700,21,MIDEAS
Q9H501|663|S|21,23,Q9H501,S,663,21,ESF1
P33527|916|S|21,23,P33527,S,916,21,ABCC1
P33527|919|S|21,23,P33527,S,919,21,ABCC1
Q86YS7|281|S|21,23,Q86YS7,S,281,21,C2CD5
Q9UKV3|482|S|21,23,Q9UKV3,S,482,21,ACIN1
Q27J81|1149|S|21,23,Q27J81,S,1149,21,INF2
Q15751|1517|S|21,23,Q15751,S,1517,21,HERC1
P11387|112|S|21,23,P11387,S,112,21,TOP1
P51636|18|S|21,23,P51636,S,18,21,CAV2
Q09666|5790|S|21,23,Q09666,S,5790,21,AHNAK
Q4KMP7|657|S|21,23,Q4KMP7,S,657,21,TBC1D10B
Q9UHF7|1081|S|21,23,Q9UHF7,S,1081,21,TRPS1
P49585|347|S|21,23,P49585,S,347,21,PCYT1A
P33527|920|Y|21,23,P33527,Y,920,21,ABCC1
