name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q96T58|2120|S|21,36,Q96T58,S,2120,21,SPEN
P17544|100|S|21,36,P17544,S,100,21,ATF7
O43166|211|S|21,36,O43166,S,211,21,SIPA1L1
Q9H6U6|480|S|21,36,Q9H6U6,S,480,21,BCAS3
Q8TEV9|516|S|21,36,Q8TEV9,S,516,21,SMCR8
P52948|616|R|7,36,P52948,R,616,7,NUP98
P31321|73|S|21,36,P31321,S,73,21,PRKAR1B
O60524|747|S|21,36,O60524,S,747,21,NEMF
O95251|53|S|21,36,O95251,S,53,21,KAT7
Q8IWW6|240|S|21,36,Q8IWW6,S,240,21,ARHGAP12
O95251|56|S|21,36,O95251,S,56,21,KAT7
O60524|748|S|21,36,O60524,S,748,21,NEMF
Q9UQ35|1397|S|21,36,Q9UQ35,S,1397,21,SRRM2
Q9UKS7|78|S|21,36,Q9UKS7,S,78,21,IKZF2
Q9UQ35|1398|S|21,36,Q9UQ35,S,1398,21,SRRM2
Q8TEV9|521|S|21,36,Q8TEV9,S,521,21,SMCR8
P17544|97|S|21,36,P17544,S,97,21,ATF7
Q7KZ85|73|S|21,36,Q7KZ85,S,73,21,SUPT6H
O60307|710|S|21,36,O60307,S,710,21,MAST3
Q9Y2U5|164|S|21,36,Q9Y2U5,S,164,21,MAP3K2
Q969R5|66|T|21,36,Q969R5,T,66,21,L3MBTL2
Q9H6U6|486|S|21,36,Q9H6U6,S,486,21,BCAS3
C9JLW8|18|S|21,36,C9JLW8,S,18,21,MCRIP1
O43166|208|S|21,36,O43166,S,208,21,SIPA1L1
Q9UJD0|107|S|21,36,Q9UJD0,S,107,21,RIMS3
Q9BVS4|487|S|21,36,Q9BVS4,S,487,21,RIOK2
Q96T58|2126|S|21,36,Q96T58,S,2126,21,SPEN
Q9BVS4|486|S|21,36,Q9BVS4,S,486,21,RIOK2
Q9H6U6|488|S|21,36,Q9H6U6,S,488,21,BCAS3
O60307|711|S|21,36,O60307,S,711,21,MAST3
Q96QC0|313|S|21,36,Q96QC0,S,313,21,PPP1R10
O60307|709|S|21,36,O60307,S,709,21,MAST3
O95251|57|S|21,36,O95251,S,57,21,KAT7
Q9H6U6|487|S|21,36,Q9H6U6,S,487,21,BCAS3
P52948|618|S|21,36,P52948,S,618,21,NUP98
Q5VT52|730|S|21,36,Q5VT52,S,730,21,RPRD2
P52948|612|S|21,36,P52948,S,612,21,NUP98
P31321|75|S|21,36,P31321,S,75,21,PRKAR1B
Q9BVS4|489|S|21,36,Q9BVS4,S,489,21,RIOK2
Q9UKS7|79|S|21,36,Q9UKS7,S,79,21,IKZF2
O43395|619|S|21,36,O43395,S,619,21,PRPF3
Q8IWW6|231|T|21,36,Q8IWW6,T,231,21,ARHGAP12
Q13428|279|S|21,36,Q13428,S,279,21,TCOF1
C9JLW8|21|S|21,36,C9JLW8,S,21,21,MCRIP1
Q8TEV9|513|S|21,36,Q8TEV9,S,513,21,SMCR8
Q7KZ85|75|S|21,36,Q7KZ85,S,75,21,SUPT6H
Q96T23|1345|S|21,36,Q96T23,S,1345,21,RSF1
Q7KZ85|78|S|21,36,Q7KZ85,S,78,21,SUPT6H
Q5VT52|732|T|21,36,Q5VT52,T,732,21,RPRD2
Q9Y446|314|S|21,36,Q9Y446,S,314,21,PKP3
P31321|77|S|21,36,P31321,S,77,21,PRKAR1B
Q9BW71|367|R|7,36,Q9BW71,R,367,7,HIRIP3
P31321|83|S|21,36,P31321,S,83,21,PRKAR1B
P20042|111|T|21,36,P20042,T,111,21,EIF2S2
O43166|210|S|21,36,O43166,S,210,21,SIPA1L1
Q96T58|2124|S|21,36,Q96T58,S,2124,21,SPEN
P21127|751|T|21,36,P21127,T,751,21,CDK11B
