name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q7Z6Z7|2366|T|21,0,Q7Z6Z7,T,2366,21,HUWE1
Q7Z6Z7|2365|S|21,0,Q7Z6Z7,S,2365,21,HUWE1
Q13496|591|S|21,0,Q13496,S,591,21,MTM1
P25490|247|S|21,0,P25490,S,247,21,YY1
Q8N392|66|S|21,0,Q8N392,S,66,21,ARHGAP18
Q52LW3|176|S|21,0,Q52LW3,S,176,21,ARHGAP29
Q14677|299|S|21,0,Q14677,S,299,21,CLINT1
P02545|18|S|21,0,P02545,S,18,21,LMNA
O95365|526|S|21,0,O95365,S,526,21,ZBTB7A
Q99700|772|S|21,0,Q99700,S,772,21,ATXN2
Q9UHI6|673|Y|21,0,Q9UHI6,Y,673,21,DDX20
Q7Z5K2|226|S|21,0,Q7Z5K2,S,226,21,WAPL
Q9BZL4|399|S|21,0,Q9BZL4,S,399,21,PPP1R12C
Q9BYG3|247|S|21,0,Q9BYG3,S,247,21,NIFK
Q8IWW6|215|S|21,0,Q8IWW6,S,215,21,ARHGAP12
Q9UPQ0|680|S|21,0,Q9UPQ0,S,680,21,LIMCH1
Q96T60|114|S|21,0,Q96T60,S,114,21,PNKP
P24928|1847|S|21,0,P24928,S,1847,21,POLR2A
Q9H6F5|91|S|21,0,Q9H6F5,S,91,21,CCDC86
Q86UU0|942|S|21,0,Q86UU0,S,942,21,BCL9L
Q76L83|138|S|21,0,Q76L83,S,138,21,ASXL2
Q12959|568|S|21,0,Q12959,S,568,21,DLG1
O15355|183|S|21,0,O15355,S,183,21,PPM1G
Q15276|407|S|21,0,Q15276,S,407,21,RABEP1
Q99590|796|S|21,0,Q99590,S,796,21,SCAF11
P40855|146|S|21,0,P40855,S,146,21,PEX19
Q9UBC2|247|S|21,0,Q9UBC2,S,247,21,EPS15L1
Q9NZM3|884|S|21,0,Q9NZM3,S,884,21,ITSN2
P16144|1517|S|21,0,P16144,S,1517,21,ITGB4
O60716|225|S|21,0,O60716,S,225,21,CTNND1
P25116|397|Y|21,0,P25116,Y,397,21,F2R
Q14C86|746|S|21,0,Q14C86,S,746,21,GAPVD1
P52948|670|T|21,0,P52948,T,670,21,NUP98
Q9UPN6|604|S|21,0,Q9UPN6,S,604,21,SCAF8
Q9H3M7|346|S|21,0,Q9H3M7,S,346,21,TXNIP
Q9H4Z3|143|S|21,0,Q9H4Z3,S,143,21,PCIF1
O95819|801|S|21,0,O95819,S,801,21,MAP4K4
P16144|1515|S|21,0,P16144,S,1515,21,ITGB4
O43156|828|S|21,0,O43156,S,828,21,TTI1
Q2KHR3|1227|S|21,0,Q2KHR3,S,1227,21,QSER1
P30622|160|S|21,0,P30622,S,160,21,CLIP1
O75044|993|S|21,0,O75044,S,993,21,SRGAP2
A8CG34|368|S|21,0,A8CG34,S,368,21,POM121C
Q9NQS7|148|S|21,0,Q9NQS7,S,148,21,INCENP
Q9NQS7|143|S|21,0,Q9NQS7,S,143,21,INCENP
Q9NRY4|985|S|21,0,Q9NRY4,S,985,21,ARHGAP35
P49792|2741|S|21,0,P49792,S,2741,21,RANBP2
Q9NYV4|1083|S|21,0,Q9NYV4,S,1083,21,CDK12
Q96PD2|727|S|21,0,Q96PD2,S,727,21,DCBLD2
Q9UPQ0|681|S|21,0,Q9UPQ0,S,681,21,LIMCH1
Q96I25|222|S|21,0,Q96I25,S,222,21,RBM17
Q32MZ4|733|S|21,0,Q32MZ4,S,733,21,LRRFIP1
Q9UQ35|818|S|21,0,Q9UQ35,S,818,21,SRRM2
Q96RT1|932|S|21,0,Q96RT1,S,932,21,ERBIN
Q99590|798|S|21,0,Q99590,S,798,21,SCAF11
Q147X3|199|S|21,0,Q147X3,S,199,21,NAA30
P08670|459|S|21,0,P08670,S,459,21,VIM
Q147X3|190|S|21,0,Q147X3,S,190,21,NAA30
P00519|808|S|21,0,P00519,S,808,21,ABL1
P46013|1131|S|21,0,P46013,S,1131,21,MKI67
Q14683|956|S|21,0,Q14683,S,956,21,SMC1A
O00505|56|S|21,0,O00505,S,56,21,KPNA3
Q8N1G2|29|S|21,0,Q8N1G2,S,29,21,CMTR1
P51784|957|S|21,0,P51784,S,957,21,USP11
P28290|1055|S|21,0,P28290,S,1055,21,ITPRID2
Q9UQB8|259|S|21,0,Q9UQB8,S,259,21,BAIAP2
Q12906|474|R|7,0,Q12906,R,474,7,ILF3
P02545|632|S|21,0,P02545,S,632,21,LMNA
Q9UK59|478|S|21,0,Q9UK59,S,478,21,DBR1
P02545|636|S|21,0,P02545,S,636,21,LMNA
P00533|1042|S|21,0,P00533,S,1042,21,EGFR
P52948|673|S|21,0,P52948,S,673,21,NUP98
Q96ST2|159|S|21,0,Q96ST2,S,159,21,IWS1
Q8WWI1|1018|S|21,0,Q8WWI1,S,1018,21,LMO7
O60343|806|S|21,0,O60343,S,806,21,TBC1D4
Q9NQS7|142|S|21,0,Q9NQS7,S,142,21,INCENP
P51003|532|S|21,0,P51003,S,532,21,PAPOLA
Q8WWY3|455|T|21,0,Q8WWY3,T,455,21,PRPF31
Q8N9E0|105|S|21,0,Q8N9E0,S,105,21,FAM133A
Q96S59|485|S|21,0,Q96S59,S,485,21,RANBP9
P54727|166|S|21,0,P54727,S,166,21,RAD23B
P28290|1165|S|21,0,P28290,S,1165,21,ITPRID2
P20810|243|S|21,0,P20810,S,243,21,CAST
Q9H8Y8|451|S|21,0,Q9H8Y8,S,451,21,GORASP2
Q99442|356|S|21,0,Q99442,S,356,21,SEC62
Q96PD2|724|S|21,0,Q96PD2,S,724,21,DCBLD2
Q96S59|483|S|21,0,Q96S59,S,483,21,RANBP9
Q9UQB8|261|S|21,0,Q9UQB8,S,261,21,BAIAP2
P53814|245|S|21,0,P53814,S,245,21,SMTN
P30622|147|S|21,0,P30622,S,147,21,CLIP1
Q9UQ35|1378|S|21,0,Q9UQ35,S,1378,21,SRRM2
Q9UQ35|1375|S|21,0,Q9UQ35,S,1375,21,SRRM2
Q9NQC3|121|S|21,0,Q9NQC3,S,121,21,RTN4
Q9H6S0|1089|S|21,0,Q9H6S0,S,1089,21,YTHDC2
P28290|1060|S|21,0,P28290,S,1060,21,ITPRID2
Q2KHR3|1230|S|21,0,Q2KHR3,S,1230,21,QSER1
Q09666|5735|S|21,0,Q09666,S,5735,21,AHNAK
Q8WY36|485|S|21,0,Q8WY36,S,485,21,BBX
P51003|529|S|21,0,P51003,S,529,21,PAPOLA
Q8N1G2|28|S|21,0,Q8N1G2,S,28,21,CMTR1
Q9BQL6|170|S|21,0,Q9BQL6,S,170,21,FERMT1
Q04323|199|S|21,0,Q04323,S,199,21,UBXN1
P28290|425|S|21,0,P28290,S,425,21,ITPRID2
Q01082|2161|S|21,0,Q01082,S,2161,21,SPTBN1
Q9UKE5|640|S|21,0,Q9UKE5,S,640,21,TNIK
P53814|251|S|21,0,P53814,S,251,21,SMTN
Q15185|113|S|21,0,Q15185,S,113,21,PTGES3
Q86SQ4|1165|S|21,0,Q86SQ4,S,1165,21,ADGRG6
P41743|8|S|21,0,P41743,S,8,21,PRKCI
Q8NC51|202|S|21,0,Q8NC51,S,202,21,SERBP1
O94826|91|S|21,0,O94826,S,91,21,TOMM70
Q9Y4K4|436|S|21,0,Q9Y4K4,S,436,21,MAP4K5
Q8WZ73|229|S|21,0,Q8WZ73,S,229,21,RFFL
O43237|194|S|21,0,O43237,S,194,21,DYNC1LI2
P16144|1518|S|21,0,P16144,S,1518,21,ITGB4
O75044|994|S|21,0,O75044,S,994,21,SRGAP2
Q9H7N4|992|S|21,0,Q9H7N4,S,992,21,SCAF1
Q9UPT8|1108|S|21,0,Q9UPT8,S,1108,21,ZC3H4
Q92614|99|T|21,0,Q92614,T,99,21,MYO18A
Q76L83|139|S|21,0,Q76L83,S,139,21,ASXL2
Q96PE2|461|S|21,0,Q96PE2,S,461,21,ARHGEF17
Q99442|357|S|21,0,Q99442,S,357,21,SEC62
P28290|432|S|21,0,P28290,S,432,21,ITPRID2
Q9BYG3|238|T|21,0,Q9BYG3,T,238,21,NIFK
Q9C0J8|1219|S|21,0,Q9C0J8,S,1219,21,WDR33
Q9P2E9|615|S|21,0,Q9P2E9,S,615,21,RRBP1
Q12959|571|S|21,0,Q12959,S,571,21,DLG1
P28290|92|S|21,0,P28290,S,92,21,ITPRID2
Q8WXI9|338|S|21,0,Q8WXI9,S,338,21,GATAD2B
Q01581|516|S|21,0,Q01581,S,516,21,HMGCS1
Q9H7N4|989|T|21,0,Q9H7N4,T,989,21,SCAF1
Q9UHI6|677|S|21,0,Q9UHI6,S,677,21,DDX20
Q86VM9|534|S|21,0,Q86VM9,S,534,21,ZC3H18
P16144|1521|S|21,0,P16144,S,1521,21,ITGB4
Q9NRY4|1134|S|21,0,Q9NRY4,S,1134,21,ARHGAP35
Q9H6S0|1269|S|21,0,Q9H6S0,S,1269,21,YTHDC2
P05783|399|S|21,0,P05783,S,399,21,KRT18
Q5T5U3|1433|S|21,0,Q5T5U3,S,1433,21,ARHGAP21
Q96TC7|46|S|21,0,Q96TC7,S,46,21,RMDN3
P24534|106|S|21,0,P24534,S,106,21,EEF1B2
Q9HBL0|1032|S|21,0,Q9HBL0,S,1032,21,TNS1
P85037|257|S|21,0,P85037,S,257,21,FOXK1
Q9H3M7|361|S|21,0,Q9H3M7,S,361,21,TXNIP
Q9UKV3|657|S|21,0,Q9UKV3,S,657,21,ACIN1
P35269|221|S|21,0,P35269,S,221,21,GTF2F1
P08581|997|S|21,0,P08581,S,997,21,MET
O95490|1112|S|21,0,O95490,S,1112,21,ADGRL2
Q99959|70|S|21,0,Q99959,S,70,21,PKP2
Q01082|2160|S|21,0,Q01082,S,2160,21,SPTBN1
Q13586|524|S|21,0,Q13586,S,524,21,STIM1
Q2KHR3|1231|S|21,0,Q2KHR3,S,1231,21,QSER1
Q92614|102|S|21,0,Q92614,S,102,21,MYO18A
O60271|183|S|21,0,O60271,S,183,21,SPAG9
Q8N573|202|S|21,0,Q8N573,S,202,21,OXR1
Q9UPT8|1110|S|21,0,Q9UPT8,S,1110,21,ZC3H4
Q9BW71|357|S|21,0,Q9BW71,S,357,21,HIRIP3
P55196|1779|S|21,0,P55196,S,1779,21,AFDN
Q9UHI6|678|S|21,0,Q9UHI6,S,678,21,DDX20
Q9H4Z3|140|S|21,0,Q9H4Z3,S,140,21,PCIF1
Q9NVU7|236|S|21,0,Q9NVU7,S,236,21,SDAD1
O75691|1734|S|21,0,O75691,S,1734,21,UTP20
Q6NZI2|302|T|21,0,Q6NZI2,T,302,21,CAVIN1
Q13464|1108|S|21,0,Q13464,S,1108,21,ROCK1
P40123|301|S|21,0,P40123,S,301,21,CAP2
Q8WXI9|340|S|21,0,Q8WXI9,S,340,21,GATAD2B
Q76L83|137|S|21,0,Q76L83,S,137,21,ASXL2
Q92609|538|S|21,0,Q92609,S,538,21,TBC1D5
Q96S59|487|S|21,0,Q96S59,S,487,21,RANBP9
Q9NUY8|469|S|21,0,Q9NUY8,S,469,21,TBC1D23
P08581|1000|S|21,0,P08581,S,1000,21,MET
Q92609|539|S|21,0,Q92609,S,539,21,TBC1D5
Q9UHI6|672|S|21,0,Q9UHI6,S,672,21,DDX20
A8CG34|370|S|21,0,A8CG34,S,370,21,POM121C
Q9C0B0|375|S|21,0,Q9C0B0,S,375,21,UNK
Q04637|1596|S|21,0,Q04637,S,1596,21,EIF4G1
P49815|1388|S|21,0,P49815,S,1388,21,TSC2
O43852|44|S|21,0,O43852,S,44,21,CALU
Q9Y520|2694|S|21,0,Q9Y520,S,2694,21,PRRC2C
Q9NR30|89|S|21,0,Q9NR30,S,89,21,DDX21
Q13895|170|S|21,0,Q13895,S,170,21,BYSL
P40855|147|S|21,0,P40855,S,147,21,PEX19
Q9H4Z3|144|S|21,0,Q9H4Z3,S,144,21,PCIF1
P62328|2|S|21,0,P62328,S,2,21,TMSB4X
Q8IY67|524|S|21,0,Q8IY67,S,524,21,RAVER1
Q9NQC3|107|S|21,0,Q9NQC3,S,107,21,RTN4
P46937|61|S|21,0,P46937,S,61,21,YAP1
Q9NZN4|438|S|21,0,Q9NZN4,S,438,21,EHD2
Q13620|95|S|21,0,Q13620,S,95,21,CUL4B
Q9BXJ9|856|S|21,0,Q9BXJ9,S,856,21,NAA15
P52272|637|S|21,0,P52272,S,637,21,HNRNPM
Q99959|71|S|21,0,Q99959,S,71,21,PKP2
Q9ULU4|460|S|21,0,Q9ULU4,S,460,21,ZMYND8
P16144|1514|T|21,0,P16144,T,1514,21,ITGB4
Q32MZ4|768|S|21,0,Q32MZ4,S,768,21,LRRFIP1
Q3YEC7|641|S|21,0,Q3YEC7,S,641,21,RABL6
O94763|372|S|21,0,O94763,S,372,21,URI1
Q9Y6D5|349|S|21,0,Q9Y6D5,S,349,21,ARFGEF2
Q9UQ35|1421|S|21,0,Q9UQ35,S,1421,21,SRRM2
Q76L83|146|S|21,0,Q76L83,S,146,21,ASXL2
Q3YEC7|640|S|21,0,Q3YEC7,S,640,21,RABL6
P51003|537|S|21,0,P51003,S,537,21,PAPOLA
Q9UBC2|255|S|21,0,Q9UBC2,S,255,21,EPS15L1
Q9Y624|287|S|21,0,Q9Y624,S,287,21,F11R
Q92609|544|S|21,0,Q92609,S,544,21,TBC1D5
P05388|304|S|21,0,P05388,S,304,21,RPLP0
Q96RT1|1079|S|21,0,Q96RT1,S,1079,21,ERBIN
P28290|427|S|21,0,P28290,S,427,21,ITPRID2
Q9UQ35|1079|S|21,0,Q9UQ35,S,1079,21,SRRM2
Q9ULU4|432|S|21,0,Q9ULU4,S,432,21,ZMYND8
Q8IWW6|213|S|21,0,Q8IWW6,S,213,21,ARHGAP12
P46013|1376|S|21,0,P46013,S,1376,21,MKI67
Q9UPT8|1104|S|21,0,Q9UPT8,S,1104,21,ZC3H4
Q5T5U3|1432|S|21,0,Q5T5U3,S,1432,21,ARHGAP21
Q5T5U3|1431|S|21,0,Q5T5U3,S,1431,21,ARHGAP21
Q9P0V3|246|S|21,0,Q9P0V3,S,246,21,SH3BP4
Q7Z2Z1|1359|S|21,0,Q7Z2Z1,S,1359,21,TICRR
O75179|2059|S|21,0,O75179,S,2059,21,ANKRD17
P10412|146|T|21,0,P10412,T,146,21,H1
Q96EV2|973|S|21,0,Q96EV2,S,973,21,RBM33
Q9H2H9|52|S|21,0,Q9H2H9,S,52,21,SLC38A1
Q96S59|489|S|21,0,Q96S59,S,489,21,RANBP9
P58107|2725|S|21,0,P58107,S,2725,21,EPPK1
P51784|956|S|21,0,P51784,S,956,21,USP11
P51003|526|S|21,0,P51003,S,526,21,PAPOLA
Q96ST2|377|S|21,0,Q96ST2,S,377,21,IWS1
Q9NV56|191|S|21,0,Q9NV56,S,191,21,MRGBP
Q9H4Z3|146|S|21,0,Q9H4Z3,S,146,21,PCIF1
Q99590|802|S|21,0,Q99590,S,802,21,SCAF11
Q9UQ35|1379|S|21,0,Q9UQ35,S,1379,21,SRRM2
Q9NSY1|1111|S|21,0,Q9NSY1,S,1111,21,BMP2K
Q9Y5P4|380|S|21,0,Q9Y5P4,S,380,21,CERT1
Q8WWI1|873|S|21,0,Q8WWI1,S,873,21,LMO7
Q9NYP7|283|S|21,0,Q9NYP7,S,283,21,ELOVL5
Q92614|101|S|21,0,Q92614,S,101,21,MYO18A
Q9UK59|479|S|21,0,Q9UK59,S,479,21,DBR1
Q08357|386|Y|21,0,Q08357,Y,386,21,SLC20A2
Q09666|5830|S|21,0,Q09666,S,5830,21,AHNAK
P25116|399|S|21,0,P25116,S,399,21,F2R
Q27J81|1202|S|21,0,Q27J81,S,1202,21,INF2
O75691|1747|S|21,0,O75691,S,1747,21,UTP20
P25116|400|S|21,0,P25116,S,400,21,F2R
P28290|737|S|21,0,P28290,S,737,21,ITPRID2
Q9Y5P4|379|S|21,0,Q9Y5P4,S,379,21,CERT1
Q9Y5P4|377|S|21,0,Q9Y5P4,S,377,21,CERT1
Q9NV56|195|S|21,0,Q9NV56,S,195,21,MRGBP
Q8WWI1|867|S|21,0,Q8WWI1,S,867,21,LMO7
Q8N1G2|55|S|21,0,Q8N1G2,S,55,21,CMTR1
P82094|316|S|21,0,P82094,S,316,21,TMF1
Q7Z6Z7|2362|S|21,0,Q7Z6Z7,S,2362,21,HUWE1
Q15633|152|S|21,0,Q15633,S,152,21,TARBP2
P85037|243|S|21,0,P85037,S,243,21,FOXK1
Q6ZN18|24|S|21,0,Q6ZN18,S,24,21,AEBP2
Q96I25|224|T|21,0,Q96I25,T,224,21,RBM17
A8CG34|373|S|21,0,A8CG34,S,373,21,POM121C
A8CG34|372|S|21,0,A8CG34,S,372,21,POM121C
Q658P3|20|S|21,0,Q658P3,S,20,21,STEAP3
Q6ZN18|18|S|21,0,Q6ZN18,S,18,21,AEBP2
P48681|358|S|21,0,P48681,S,358,21,NES
Q9P2E9|1277|S|21,0,Q9P2E9,S,1277,21,RRBP1
Q92614|94|S|21,0,Q92614,S,94,21,MYO18A
Q13496|590|S|21,0,Q13496,S,590,21,MTM1
Q9UBP9|223|S|21,0,Q9UBP9,S,223,21,GULP1
Q15633|142|S|21,0,Q15633,S,142,21,TARBP2
P49023|126|S|21,0,P49023,S,126,21,PXN
Q15678|591|S|21,0,Q15678,S,591,21,PTPN14
Q8TBZ3|434|S|21,0,Q8TBZ3,S,434,21,WDR20
Q6XZF7|1407|S|21,0,Q6XZF7,S,1407,21,DNMBP
Q86UU0|934|S|21,0,Q86UU0,S,934,21,BCL9L
Q13586|523|S|21,0,Q13586,S,523,21,STIM1
Q14195|514|T|21,0,Q14195,T,514,21,DPYSL3
P25116|396|S|21,0,P25116,S,396,21,F2R
O95453|163|S|21,0,O95453,S,163,21,PARN
O95810|370|S|21,0,O95810,S,370,21,CAVIN2
Q92614|98|S|21,0,Q92614,S,98,21,MYO18A
