name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
Q4LE39|790|S|21,29,Q4LE39,S,790,21,ARID4B
P98175|89|S|21,29,P98175,S,89,21,RBM10
O96013|99|S|21,29,O96013,S,99,21,PAK4
Q9NZI8|181|S|21,29,Q9NZI8,S,181,21,IGF2BP1
Q6PD62|965|K|53,29,Q6PD62,K,965,53,CTR9
Q9BUJ2|677|R|7,29,Q9BUJ2,R,677,7,HNRNPUL1
Q92625|663|S|21,29,Q92625,S,663,21,ANKS1A
Q5T200|242|S|21,29,Q5T200,S,242,21,ZC3H13
Q8IYB3|696|S|21,29,Q8IYB3,S,696,21,SRRM1
Q15149|4612|Y|21,29,Q15149,Y,4612,21,PLEC
Q8IYB3|752|S|21,29,Q8IYB3,S,752,21,SRRM1
Q9NRY4|1179|S|21,29,Q9NRY4,S,1179,21,ARHGAP35
Q92614|728|S|21,29,Q92614,S,728,21,MYO18A
Q8WVC0|630|S|21,29,Q8WVC0,S,630,21,LEO1
Q8IYB3|695|S|21,29,Q8IYB3,S,695,21,SRRM1
Q02952|629|S|21,29,Q02952,S,629,21,AKAP12
P30405|43|S|21,29,P30405,S,43,21,PPIF
Q9NQG5|132|S|21,29,Q9NQG5,S,132,21,RPRD1B
P09651|357|Y|21,29,P09651,Y,357,21,HNRNPA1
P10412|2|S|21,29,P10412,S,2,21,H1
Q9P206|929|S|21,29,Q9P206,S,929,21,NHSL3
O94826|96|S|21,29,O94826,S,96,21,TOMM70
Q9BZZ5|462|S|21,29,Q9BZZ5,S,462,21,API5
O00567|564|K|53,29,O00567,K,564,53,NOP56
Q02952|631|K|53,29,Q02952,K,631,53,AKAP12
P30405|41|S|21,29,P30405,S,41,21,PPIF
Q8IYB3|756|S|21,29,Q8IYB3,S,756,21,SRRM1
Q9H307|100|S|21,29,Q9H307,S,100,21,PNN
P02545|17|S|21,29,P02545,S,17,21,LMNA
Q8IYB3|694|S|21,29,Q8IYB3,S,694,21,SRRM1
P49736|137|Y|21,29,P49736,Y,137,21,MCM2
Q8IYB3|754|S|21,29,Q8IYB3,S,754,21,SRRM1
Q12846|14|S|21,29,Q12846,S,14,21,STX4
Q6PD62|970|S|21,29,Q6PD62,S,970,21,CTR9
P30405|42|S|21,29,P30405,S,42,21,PPIF
Q96AE4|629|T|21,29,Q96AE4,T,629,21,FUBP1
Q12846|15|S|21,29,Q12846,S,15,21,STX4
Q9H7L9|244|T|21,29,Q9H7L9,T,244,21,SUDS3
Q9NRF8|568|S|21,29,Q9NRF8,S,568,21,CTPS2
O75691|1741|T|21,29,O75691,T,1741,21,UTP20
Q13286|14|S|21,29,Q13286,S,14,21,CLN3
Q5T200|848|S|21,29,Q5T200,S,848,21,ZC3H13
Q5H9R7|517|T|21,29,Q5H9R7,T,517,21,PPP6R3
Q9H6F5|42|T|21,29,Q9H6F5,T,42,21,CCDC86
Q08945|441|Y|21,29,Q08945,Y,441,21,SSRP1
Q8NI27|1421|S|21,29,Q8NI27,S,1421,21,THOC2
Q8NI27|1422|S|21,29,Q8NI27,S,1422,21,THOC2
P30405|40|S|21,29,P30405,S,40,21,PPIF
Q8NI27|1419|S|21,29,Q8NI27,S,1419,21,THOC2
Q13185|92|K|53,29,Q13185,K,92,53,CBX3
P49756|675|S|21,29,P49756,S,675,21,RBM25
P02765|135|S|21,29,P02765,S,135,21,AHSG
Q02241|911|S|21,29,Q02241,S,911,21,KIF23
Q02952|627|S|21,29,Q02952,S,627,21,AKAP12
Q9NYF8|643|S|21,29,Q9NYF8,S,643,21,BCLAF1
Q92974|695|T|21,29,Q92974,T,695,21,ARHGEF2
Q02241|912|S|21,29,Q02241,S,912,21,KIF23
P46013|1375|S|21,29,P46013,S,1375,21,MKI67
Q8IYB3|750|S|21,29,Q8IYB3,S,750,21,SRRM1
Q8IYB3|693|T|21,29,Q8IYB3,T,693,21,SRRM1
Q5T200|851|Y|21,29,Q5T200,Y,851,21,ZC3H13
Q8IYB3|748|S|21,29,Q8IYB3,S,748,21,SRRM1
P02765|134|S|21,29,P02765,S,134,21,AHSG
Q9UIG0|1468|S|21,29,Q9UIG0,S,1468,21,BAZ1B
P41212|18|T|21,29,P41212,T,18,21,ETV6
P17096|39|T|21,29,P17096,T,39,21,HMGA1
P06748|199|T|21,29,P06748,T,199,21,NPM1
Q8IYB3|749|S|21,29,Q8IYB3,S,749,21,SRRM1
Q8NI27|1417|S|21,29,Q8NI27,S,1417,21,THOC2
Q9BZZ5|464|S|21,29,Q9BZZ5,S,464,21,API5
