name,LeidenCluster,UniAcc,RES,POS,UniModID,Gene
P78332|360|S|21,37,P78332,S,360,21,RBM6
Q8WVC0|273|S|21,37,Q8WVC0,S,273,21,LEO1
Q96S99|227|S|21,37,Q96S99,S,227,21,PLEKHF1
Q15678|578|S|21,37,Q15678,S,578,21,PTPN14
Q86W92|364|S|21,37,Q86W92,S,364,21,PPFIBP1
Q9UPN3|7278|S|21,37,Q9UPN3,S,7278,21,MACF1
Q8TE67|442|R|7,37,Q8TE67,R,442,7,EPS8L3
Q15642|298|S|21,37,Q15642,S,298,21,TRIP10
Q9H5I1|382|S|21,37,Q9H5I1,S,382,21,SUV39H2
Q86W92|359|S|21,37,Q86W92,S,359,21,PPFIBP1
Q8WZ73|232|S|21,37,Q8WZ73,S,232,21,RFFL
Q13112|428|S|21,37,Q13112,S,428,21,CHAF1B
Q9UPN3|7282|S|21,37,Q9UPN3,S,7282,21,MACF1
Q92610|146|S|21,37,Q92610,S,146,21,ZNF592
Q14C86|766|S|21,37,Q14C86,S,766,21,GAPVD1
Q9Y6G9|513|T|21,37,Q9Y6G9,T,513,21,DYNC1LI1
Q8N1G2|66|S|21,37,Q8N1G2,S,66,21,CMTR1
Q92922|335|T|21,37,Q92922,T,335,21,SMARCC1
Q9Y6G9|516|S|21,37,Q9Y6G9,S,516,21,DYNC1LI1
P08651|333|S|21,37,P08651,S,333,21,NFIC
P32004|1194|S|21,37,P32004,S,1194,21,L1CAM
Q92610|142|S|21,37,Q92610,S,142,21,ZNF592
P42345|2474|T|21,37,P42345,T,2474,21,MTOR
O15061|1049|S|21,37,O15061,S,1049,21,SYNM
Q8IY63|906|S|21,37,Q8IY63,S,906,21,AMOTL1
P23588|420|T|21,37,P23588,T,420,21,EIF4B
Q96J02|236|S|21,37,Q96J02,S,236,21,ITCH
Q14C86|758|S|21,37,Q14C86,S,758,21,GAPVD1
Q9Y6G9|510|S|21,37,Q9Y6G9,S,510,21,DYNC1LI1
Q8TE67|444|S|21,37,Q8TE67,S,444,21,EPS8L3
Q9NZ63|17|S|21,37,Q9NZ63,S,17,21,C9orf78
Q9NZ63|15|S|21,37,Q9NZ63,S,15,21,C9orf78
P42892|34|S|21,37,P42892,S,34,21,ECE1
Q9BZQ8|602|S|21,37,Q9BZQ8,S,602,21,NIBAN1
Q15642|304|S|23,37,Q15642,S,304,23,TRIP10
Q13112|433|T|21,37,Q13112,T,433,21,CHAF1B
Q13112|429|S|21,37,Q13112,S,429,21,CHAF1B
P32004|1190|S|21,37,P32004,S,1190,21,L1CAM
Q8TE67|441|S|21,37,Q8TE67,S,441,21,EPS8L3
P51812|375|S|21,37,P51812,S,375,21,RPS6KA3
Q8IY67|14|S|21,37,Q8IY67,S,14,21,RAVER1
Q8IY63|902|T|21,37,Q8IY63,T,902,21,AMOTL1
P78332|362|S|21,37,P78332,S,362,21,RBM6
Q14C86|761|S|21,37,Q14C86,S,761,21,GAPVD1
Q12929|660|S|21,37,Q12929,S,660,21,EPS8
Q92610|145|S|21,37,Q92610,S,145,21,ZNF592
Q9UPN3|7279|S|21,37,Q9UPN3,S,7279,21,MACF1
Q86W92|363|S|21,37,Q86W92,S,363,21,PPFIBP1
Q12929|659|S|21,37,Q12929,S,659,21,EPS8
P42892|36|S|21,37,P42892,S,36,21,ECE1
Q86W92|360|S|21,37,Q86W92,S,360,21,PPFIBP1
O15061|1044|S|21,37,O15061,S,1044,21,SYNM
Q8TE67|445|S|21,37,Q8TE67,S,445,21,EPS8L3
Q8IY67|17|S|21,37,Q8IY67,S,17,21,RAVER1
Q7Z7F0|572|S|21,37,Q7Z7F0,S,572,21,KHDC4
Q15678|579|T|21,37,Q15678,T,579,21,PTPN14
Q13501|266|S|21,37,Q13501,S,266,21,SQSTM1
